Id Empresas,Id Frutas,Id Cliente,Cantidad,Anio,Ventas EEUU,Ventas China,Ventas Espana,Ventas Francia,Ventas Canada
2,1,4,1926,2020,4,4,1,3,2
7,6,1,2188,2017,4,4,2,3,4
3,2,1,931,2019,5,4,2,3,2
3,6,1,1906,2017,1,3,1,3,5
4,2,5,1794,2015,3,3,3,2,5
3,7,2,855,2016,2,4,3,2,3
6,2,1,2339,2018,1,4,3,3,2
3,6,1,1608,2017,3,3,2,3,4
7,7,2,1508,2020,5,4,2,3,5
5,5,2,1512,2015,5,3,1,2,5
3,4,2,2345,2014,4,4,2,3,5
2,4,3,1021,2014,4,4,2,3,4
1,3,5,1053,2016,5,4,3,3,5
1,7,1,809,2017,2,3,2,3,3
6,3,5,1062,2010,5,4,3,3,3
6,7,5,2268,2013,4,3,2,3,3
3,7,2,1137,2012,3,3,2,3,5
2,3,1,1607,2013,2,3,1,2,4
7,7,4,2041,2013,1,4,2,3,4
3,6,5,1358,2014,5,4,1,3,2
2,7,5,2242,2013,4,3,2,2,4
1,6,1,1653,2017,3,3,2,3,5
4,1,3,2377,2012,4,3,2,3,3
6,4,2,1949,2015,3,4,3,2,5
1,7,4,2271,2017,4,3,2,2,2
3,5,3,1982,2020,3,4,1,3,5
3,4,1,938,2010,1,4,3,2,3
6,3,1,1175,2017,2,4,2,2,2
6,7,2,2301,2015,3,3,1,3,1
3,2,5,1529,2011,1,4,3,3,4
6,4,5,997,2017,1,3,2,3,3
2,1,2,2086,2018,3,4,1,2,5
4,1,3,1487,2011,2,4,1,2,2
5,5,2,2362,2014,3,4,1,2,4
3,5,5,1921,2011,1,4,2,3,3
5,7,5,2009,2020,5,3,3,2,5
7,1,3,2195,2018,3,4,2,3,5
2,3,4,1197,2017,4,3,1,2,2
6,5,4,2400,2020,3,4,1,3,1
2,2,2,1665,2014,5,3,2,3,3
2,3,3,2112,2011,3,3,3,3,1
7,7,3,2303,2010,4,4,3,3,5
5,1,2,1959,2011,5,3,2,2,1
6,3,3,1036,2016,1,4,3,2,2
2,1,3,1790,2011,3,4,1,2,5
5,6,4,1432,2011,4,4,3,2,1
5,4,4,843,2020,5,4,2,3,1
4,4,3,1884,2018,1,4,1,3,1
7,4,5,2207,2019,5,4,2,3,3
4,3,2,1974,2012,1,3,3,2,1
6,4,4,1639,2014,4,3,1,2,1
3,6,4,1095,2017,2,3,2,2,1
2,5,5,1963,2013,3,4,2,2,4
3,6,5,1738,2016,2,4,3,2,4
2,1,5,1450,2012,4,3,1,2,4
4,6,2,1587,2018,2,3,1,2,4
5,5,2,1045,2014,3,3,3,3,5
2,7,3,1746,2019,5,3,3,3,5
2,4,1,1234,2012,1,4,3,3,5
7,4,3,2331,2018,3,4,1,3,3
2,2,3,1905,2015,1,3,3,3,2
2,5,3,1797,2018,4,4,3,3,4
3,4,3,1668,2017,4,4,3,3,1
6,7,1,1652,2013,1,3,1,2,3
3,7,5,1989,2016,2,3,2,2,2
6,4,4,2371,2019,3,3,2,3,1
6,2,3,969,2010,5,4,1,2,3
1,1,3,1884,2014,4,4,1,3,5
2,3,2,1316,2011,3,3,3,3,3
3,1,1,897,2013,2,3,1,2,4
7,6,4,2087,2014,5,3,3,3,5
3,1,5,2330,2020,2,4,1,3,3
3,3,2,2038,2020,4,3,3,3,5
4,1,1,1418,2020,5,3,3,2,3
4,6,5,2139,2013,2,3,2,2,2
6,2,4,901,2020,2,3,1,3,4
5,3,3,1775,2020,4,4,3,3,4
7,5,2,1033,2020,3,4,3,2,1
6,1,5,1273,2011,1,4,1,3,3
5,6,3,865,2019,1,3,2,2,5
1,3,5,1993,2011,3,4,3,3,4
2,1,3,1334,2017,3,3,2,3,2
3,4,4,2070,2015,3,3,2,2,1
2,3,5,1675,2014,4,4,3,3,1
5,5,1,1140,2013,1,4,2,3,1
1,7,1,2190,2018,5,3,3,2,5
6,2,4,1133,2010,3,3,3,3,2
3,4,1,2097,2010,4,4,3,3,4
6,3,3,2398,2015,1,3,2,2,5
1,7,3,2357,2014,5,4,2,2,4
7,1,1,1194,2015,2,3,3,3,4
7,5,4,1674,2018,3,4,2,2,4
3,7,1,1932,2020,4,4,2,3,5
2,7,4,2006,2012,5,3,3,2,3
4,2,4,1056,2011,5,3,3,2,1
5,2,3,944,2011,3,4,2,3,3
7,6,3,1249,2013,2,4,3,3,2
6,6,2,1864,2010,1,4,2,2,4
4,2,5,1948,2014,4,3,3,3,1
2,4,1,832,2018,3,4,3,3,2
4,4,5,800,2015,3,3,2,3,4
2,4,1,1453,2017,2,4,3,2,4
6,4,4,1359,2017,5,3,3,3,5
2,4,3,2021,2020,5,3,2,3,5
5,5,2,1222,2013,2,4,3,3,3
7,4,1,1839,2019,2,4,1,3,1
3,4,1,1247,2017,2,3,2,2,4
5,6,4,2044,2010,1,4,1,2,4
7,1,5,2322,2010,5,4,1,2,5
2,1,5,1447,2020,3,3,3,3,4
4,7,1,2177,2011,1,3,1,2,3
2,2,2,1947,2016,5,3,3,3,1
1,4,1,968,2010,1,3,1,3,1
5,2,5,2302,2019,3,4,3,3,1
1,1,3,2171,2010,3,3,1,3,2
5,5,4,1994,2014,1,3,2,3,2
4,7,4,1807,2015,3,4,1,3,4
1,6,4,1447,2017,4,3,2,3,5
4,4,5,1725,2020,3,3,1,3,2
1,4,4,1567,2020,5,4,1,2,5
5,7,4,2111,2013,5,4,2,3,2
2,5,3,2119,2012,4,3,3,3,4
7,2,1,2093,2012,3,3,2,2,1
4,2,3,1880,2016,4,3,1,3,5
5,2,1,1971,2017,5,3,2,2,5
6,4,4,2037,2018,3,3,3,3,2
7,6,4,1493,2020,1,3,2,3,4
3,6,1,1019,2013,4,3,1,3,1
7,4,4,1737,2019,2,4,3,3,1
4,7,3,1594,2013,4,3,1,2,3
6,6,1,2014,2017,5,3,3,2,2
5,2,5,1996,2015,5,3,2,2,4
4,4,5,1761,2017,5,3,3,3,1
6,2,3,2247,2010,4,3,2,3,3
6,7,5,1584,2018,2,4,2,2,5
6,4,2,2392,2016,5,4,2,3,1
5,5,3,1602,2010,4,3,2,3,2
6,6,5,2297,2012,5,4,3,2,2
5,3,4,1769,2019,5,4,1,2,4
3,6,5,820,2019,5,4,1,3,1
1,5,1,910,2012,4,3,1,2,1
5,4,1,2101,2011,1,4,3,2,4
1,6,3,1211,2015,3,4,1,3,5
1,4,3,2248,2013,2,3,1,2,2
1,4,2,1611,2015,3,3,3,2,3
5,1,4,2323,2010,4,4,1,2,3
6,1,2,1865,2012,1,4,2,3,5
6,5,3,2263,2014,3,4,1,2,4
1,1,5,1215,2010,4,4,1,3,2
1,1,3,1179,2018,1,4,3,3,3
3,6,1,2107,2013,3,4,2,3,4
3,5,2,1200,2011,1,3,2,3,4
4,7,3,1082,2011,2,4,3,3,5
7,2,5,1025,2020,1,3,3,3,3
3,3,5,1052,2019,1,3,2,2,2
7,7,4,978,2020,3,3,2,2,1
2,7,1,2135,2011,1,4,2,3,2
6,4,4,1994,2018,2,4,2,3,2
2,1,4,1645,2013,4,3,1,3,5
7,7,5,1828,2019,1,4,1,2,4
1,7,5,943,2017,1,4,1,3,4
1,1,5,2107,2020,2,4,1,2,3
2,6,2,2089,2018,3,4,2,3,1
6,6,1,1454,2010,4,3,2,3,2
6,7,2,1867,2012,5,3,1,3,3
6,1,2,2213,2017,1,3,3,3,1
2,7,3,1744,2015,5,4,1,3,2
1,7,2,1304,2013,3,4,1,2,3
2,6,1,1158,2017,3,3,3,2,5
2,2,5,2047,2012,4,4,1,3,3
2,5,1,1649,2016,4,4,1,3,4
1,6,4,2229,2011,4,4,2,3,2
7,1,3,1697,2013,1,3,1,3,1
2,6,4,2098,2013,4,4,2,3,5
7,7,2,2059,2019,2,4,2,3,5
5,5,4,2279,2020,5,4,1,3,3
1,2,5,1241,2012,4,4,1,2,5
6,6,5,1604,2019,1,4,2,3,3
6,4,2,1705,2019,2,4,3,3,3
4,7,2,1554,2015,1,4,3,3,1
2,5,1,1652,2012,2,3,1,3,1
5,6,4,1351,2014,4,3,1,2,2
5,5,2,1519,2010,2,4,3,3,4
7,4,2,2217,2018,4,4,2,3,3
2,7,3,1742,2017,4,3,1,2,2
7,6,5,1977,2018,2,3,1,2,5
2,2,3,1005,2010,4,3,1,3,1
7,2,1,1699,2016,2,3,1,2,4
2,1,3,1371,2010,3,4,3,2,2
2,7,1,2019,2014,2,4,3,2,3
7,6,3,1252,2017,1,3,3,2,4
3,1,1,1208,2018,5,3,2,3,2
1,4,2,1089,2010,2,4,1,3,5
7,2,5,2240,2020,4,3,2,2,4
5,3,5,1992,2017,5,4,1,3,3
2,4,5,1602,2015,4,3,3,3,2
7,4,1,1776,2012,2,4,3,3,1
4,6,3,1293,2015,5,3,3,3,1
3,3,3,911,2014,1,3,1,2,3
3,5,3,2398,2018,3,4,1,2,1
4,2,4,1943,2014,3,3,2,3,3
6,5,1,1555,2020,1,4,1,3,4
7,5,5,1898,2013,5,4,3,2,5
3,3,2,977,2018,5,3,2,3,3
7,6,1,1665,2016,2,3,3,2,3
5,5,5,2324,2011,1,4,2,2,5
3,5,1,2191,2016,4,3,3,2,4
1,7,1,2227,2011,4,4,3,2,1
2,1,1,1787,2010,3,4,3,3,4
5,6,1,1313,2011,5,3,2,2,2
3,6,2,1225,2011,1,3,2,2,5
7,6,1,1095,2010,1,3,2,3,3
2,4,5,1041,2019,2,4,2,3,5
4,6,3,2022,2018,2,4,1,3,1
6,6,2,1294,2012,4,4,2,2,4
4,1,4,2049,2018,2,3,1,2,4
4,4,2,999,2020,5,4,2,2,3
2,6,1,1973,2012,5,3,2,2,1
7,1,2,2074,2013,2,4,1,2,4
1,2,1,1059,2013,1,4,3,3,1
5,3,5,1881,2013,1,4,3,3,1
6,2,1,1305,2019,3,3,1,3,2
4,1,4,1147,2020,4,3,3,3,5
6,1,1,1418,2018,1,4,3,2,3
3,6,2,905,2010,1,3,1,3,2
4,3,3,1449,2020,5,3,3,2,1
2,7,3,1197,2016,2,4,3,3,1
2,3,3,1022,2010,5,3,1,3,4
7,4,4,1042,2011,5,4,3,3,1
1,4,5,1379,2019,1,3,3,2,1
3,5,2,1871,2019,3,3,2,2,3
1,1,4,1419,2014,4,4,3,2,5
1,2,3,1988,2011,4,3,1,3,1
1,2,3,1472,2014,4,3,2,2,1
7,4,5,2193,2017,1,3,1,3,4
3,6,4,1109,2015,2,3,1,2,4
2,2,3,1595,2019,2,4,1,2,5
5,4,2,2114,2010,3,4,3,2,5
3,1,5,1087,2013,4,3,2,3,4
1,3,5,810,2016,4,4,3,3,3
2,6,4,1227,2019,2,4,1,3,2
7,1,5,2280,2019,4,4,3,3,4
2,7,1,841,2014,2,3,1,3,4
7,5,3,2048,2017,4,3,2,3,3
6,2,2,1940,2015,5,3,3,2,3
3,3,4,1936,2016,1,3,1,2,1
7,4,4,1928,2013,3,3,3,3,2
4,7,5,1164,2013,3,3,3,2,4
5,6,5,1955,2018,5,4,1,2,4
2,7,5,1727,2017,3,4,1,2,4
1,3,1,887,2019,5,3,1,3,4
4,7,5,2057,2019,4,4,1,3,2
7,1,1,1448,2019,1,4,2,2,4
3,1,5,1671,2012,2,3,1,2,5
1,5,1,1558,2020,1,4,1,3,4
2,2,4,1526,2011,3,3,3,3,4
6,4,1,1511,2015,1,3,2,2,5
7,1,3,1070,2010,1,4,1,2,5
3,2,3,1420,2020,2,4,1,2,1
2,6,4,1661,2020,2,4,3,2,5
5,7,1,1276,2012,4,3,3,3,2
1,3,5,840,2019,1,3,2,3,3
5,2,1,1906,2020,3,3,2,3,3
5,6,2,836,2019,5,3,2,3,2
5,2,4,2191,2015,2,3,3,3,4
7,6,5,2029,2010,5,4,3,3,3
4,2,2,957,2014,3,4,2,2,2
3,5,4,1911,2016,5,4,1,3,2
2,5,3,1568,2014,5,3,3,2,3
6,3,1,1435,2019,5,4,3,2,3
6,2,3,1155,2015,1,3,2,2,4
2,5,2,2305,2011,4,3,3,2,3
2,3,4,1929,2015,2,3,1,2,4
7,4,4,1230,2017,5,3,3,3,5
3,3,4,2006,2015,1,4,2,3,4
2,6,5,1679,2016,1,3,1,3,1
6,5,2,1772,2018,2,4,3,3,4
6,7,1,1344,2014,3,4,3,2,4
7,5,3,1465,2017,4,4,1,2,1
6,1,2,2267,2011,1,3,2,3,3
5,1,4,1992,2011,3,4,2,2,4
6,3,4,939,2010,2,4,1,2,1
2,7,2,930,2016,2,4,3,3,3
7,7,3,1989,2010,2,4,1,2,3
5,6,3,844,2011,4,3,1,2,4
3,5,4,1461,2019,5,3,1,3,2
1,3,5,2374,2016,1,3,1,2,3
3,3,5,1899,2012,1,3,3,2,4
1,4,2,1166,2017,5,4,3,3,5
5,2,1,916,2020,5,3,3,2,3
5,6,2,1846,2019,1,3,3,2,4
1,1,3,1017,2020,3,3,2,3,2
4,3,3,1216,2020,3,4,2,3,3
7,4,4,2316,2012,4,3,3,2,3
6,5,5,1672,2016,4,3,2,2,1
5,2,1,1784,2017,3,3,3,2,5
4,6,2,1303,2012,4,3,1,2,2
6,6,1,1543,2015,3,4,1,3,1
3,5,3,1368,2015,5,4,2,2,3
6,5,4,864,2012,4,3,2,3,4
7,5,2,2035,2017,4,4,2,3,2
1,2,5,2188,2017,4,4,2,3,1
7,3,1,1790,2017,4,4,1,3,1
6,4,3,2087,2011,5,4,1,3,1
6,6,2,1878,2014,5,4,3,2,4
1,4,3,1713,2019,3,3,3,2,5
1,1,5,961,2014,3,4,3,2,5
3,7,1,1794,2014,4,4,1,2,1
5,3,5,1778,2017,5,3,3,3,3
3,4,5,905,2020,1,4,1,2,5
4,4,3,1450,2019,3,4,2,2,5
5,3,3,1067,2012,1,3,1,2,1
3,6,3,1292,2012,5,4,3,2,1
3,6,3,1635,2017,1,3,1,3,2
6,3,5,2294,2011,1,3,2,3,4
1,3,3,1385,2012,1,3,1,2,4
6,7,1,1391,2011,3,4,2,2,5
6,2,1,1757,2012,1,3,3,3,3
4,2,3,1559,2017,2,4,3,2,3
3,1,2,1917,2012,1,4,1,3,5
3,5,1,1790,2011,4,4,1,3,5
7,4,4,1652,2010,4,3,3,2,1
5,7,2,979,2012,4,4,3,3,4
1,3,5,1539,2012,4,4,3,3,5
2,3,3,1180,2019,4,3,2,3,4
6,5,3,1268,2018,5,4,1,2,1
5,7,5,1914,2019,2,3,3,2,1
5,5,4,1421,2016,5,3,2,3,2
6,3,1,848,2012,4,4,3,3,3
2,6,2,2203,2017,2,4,3,2,5
7,5,4,1462,2011,5,4,1,3,5
4,4,2,1165,2013,2,3,3,2,3
3,2,5,1081,2020,3,4,2,2,5
1,7,5,1878,2011,2,3,3,3,3
4,7,2,2309,2015,2,3,2,3,4
4,3,3,1610,2010,4,4,2,3,1
4,5,5,2279,2016,5,4,1,3,5
3,3,2,870,2020,5,3,2,2,4
7,7,3,1098,2011,3,4,2,2,4
7,5,5,2295,2018,4,3,2,2,5
7,7,1,1129,2020,3,3,3,3,5
5,2,4,925,2020,1,4,1,2,4
6,5,5,2335,2019,1,4,1,3,1
1,7,3,1354,2019,2,3,1,2,5
4,5,2,986,2015,4,3,3,2,5
4,7,1,1237,2017,2,3,3,2,1
4,7,4,1266,2013,5,3,3,2,1
1,5,4,1388,2018,4,4,2,2,4
6,4,3,1761,2013,4,3,2,2,5
2,6,2,1669,2011,4,4,2,2,1
6,2,3,1659,2013,4,3,2,2,5
4,7,3,1173,2011,5,3,2,3,5
7,5,5,2175,2015,4,3,3,2,5
4,7,3,1835,2013,3,3,2,3,5
1,7,3,2310,2015,1,4,2,2,4
1,3,4,2125,2013,1,3,2,2,1
2,2,3,1758,2012,1,3,1,2,2
3,1,3,1967,2018,4,4,3,3,3
1,6,2,1200,2014,2,3,1,2,5
1,2,5,1351,2014,3,3,2,2,3
2,2,1,1951,2011,4,4,2,2,1
7,2,2,1767,2017,5,3,1,2,2
1,5,4,939,2019,4,4,2,3,3
7,3,2,1600,2020,4,4,1,2,5
4,3,2,1449,2015,5,3,2,2,5
1,1,4,862,2014,2,4,2,2,4
2,2,1,1691,2012,2,3,1,2,3
5,5,5,2042,2011,1,3,1,2,5
1,3,5,1607,2018,5,3,2,3,2
6,4,4,2055,2014,2,4,2,2,4
3,2,4,2030,2012,5,3,2,2,1
1,3,1,1795,2016,1,4,2,3,3
7,7,3,1394,2014,1,3,1,2,2
5,6,2,1253,2019,4,3,2,3,1
1,4,1,2362,2015,1,3,3,2,2
3,5,1,2043,2010,1,3,1,3,2
3,4,3,1527,2020,1,4,2,2,3
2,7,3,1508,2010,4,4,1,2,1
1,5,3,1973,2019,4,3,1,2,1
3,2,1,1253,2019,3,4,2,3,2
2,5,4,1728,2015,5,3,2,3,4
4,2,2,1302,2014,3,4,3,3,1
7,4,3,1421,2015,3,4,1,3,3
6,4,3,1085,2010,2,4,2,3,4
1,3,3,1898,2014,2,4,1,2,2
4,3,5,1877,2012,1,3,2,2,5
6,5,1,1664,2015,5,3,1,2,3
4,5,5,2340,2014,4,3,1,3,5
7,7,5,862,2011,4,4,3,3,3
4,6,1,912,2018,4,3,1,2,4
4,4,4,1020,2012,5,4,2,2,3
7,5,2,1394,2013,1,4,1,3,2
5,2,3,1988,2010,5,4,1,2,1
6,2,1,1886,2019,1,3,3,2,1
7,3,1,1553,2012,5,4,3,2,1
6,5,1,1944,2020,1,3,2,3,3
1,3,3,1446,2019,5,4,1,2,4
5,2,2,2226,2014,5,4,2,2,2
1,6,2,2234,2016,1,3,1,2,1
3,7,4,1976,2016,4,4,2,2,4
5,6,1,2090,2010,3,3,1,2,3
3,6,2,2337,2014,3,3,3,3,4
6,2,5,1495,2013,2,4,1,3,1
7,6,5,1299,2017,3,4,3,3,2
3,5,1,1945,2012,4,3,1,2,4
5,1,2,1015,2017,1,3,3,3,3
1,4,5,2323,2017,1,4,3,2,4
7,3,1,1475,2014,4,3,3,2,2
7,3,5,932,2011,5,4,1,3,3
7,5,3,1469,2014,5,4,3,3,3
5,3,4,1912,2017,5,4,1,3,1
4,1,2,2180,2018,4,4,2,2,1
7,2,5,1266,2010,5,4,3,2,3
5,1,2,2022,2016,1,4,3,2,2
3,5,3,1234,2015,3,4,3,2,3
3,2,3,1892,2017,1,4,3,3,1
6,1,4,1556,2015,4,3,1,2,1
1,5,4,849,2018,1,4,2,3,2
7,1,5,2037,2016,5,4,3,3,3
3,6,3,2033,2016,2,4,1,3,1
6,2,4,2256,2013,3,4,3,2,1
2,1,4,1966,2015,4,4,2,2,3
7,1,3,1343,2018,1,4,1,3,4
1,5,4,2287,2018,4,4,1,2,1
2,7,3,2237,2016,2,4,1,2,3
4,6,2,1972,2013,4,3,2,2,3
2,3,5,1442,2012,1,3,2,3,1
1,7,5,1618,2010,3,3,1,2,1
4,2,2,1420,2015,4,3,2,3,3
2,7,1,1404,2016,4,4,3,3,3
1,4,4,1343,2019,4,3,2,3,3
4,4,5,1376,2019,3,4,3,2,3
7,6,1,2275,2013,4,3,3,2,2
7,5,4,1243,2016,1,3,2,2,1
7,7,3,1181,2018,1,3,3,3,5
5,2,4,1853,2019,4,3,1,3,5
6,4,4,1758,2013,2,3,2,2,2
1,6,3,2265,2011,2,3,3,3,5
7,5,5,2059,2014,2,3,3,3,1
4,7,3,1019,2015,4,4,3,3,5
3,4,4,1111,2017,4,4,2,2,4
6,4,4,1775,2018,2,3,1,3,3
4,1,3,1418,2014,4,4,1,2,5
7,2,4,1799,2010,5,3,3,3,1
4,2,5,2226,2020,1,3,3,3,3
4,5,2,2164,2020,2,4,2,2,5
6,4,2,1190,2010,2,3,1,2,3
2,3,3,1697,2018,3,4,3,3,1
7,6,3,1744,2015,4,4,3,2,2
7,5,3,889,2019,1,3,2,2,1
2,7,4,1049,2017,3,4,1,3,2
3,3,1,1242,2010,4,4,3,3,2
3,3,4,2061,2015,3,4,2,2,4
4,6,1,1520,2016,4,3,3,2,5
5,2,2,2134,2017,5,3,2,3,1
2,2,2,1399,2018,2,3,3,2,3
6,6,2,2144,2019,1,3,2,3,1
6,7,5,1497,2016,1,3,2,3,5
5,4,1,842,2015,2,3,2,2,2
7,2,2,2340,2012,5,3,2,3,2
5,5,5,1713,2011,2,3,2,3,4
7,4,3,819,2017,4,4,2,2,3
3,3,4,1605,2016,3,3,1,2,2
7,6,4,1690,2014,4,3,1,2,1
2,1,3,1555,2014,1,3,2,3,5
4,1,1,2373,2014,1,4,1,2,3
6,4,2,1915,2020,3,3,1,2,5
2,5,2,1051,2013,5,3,2,2,1
4,2,5,1692,2018,5,3,3,3,2
7,2,4,2369,2014,3,4,3,3,5
2,4,1,884,2014,2,3,2,2,5
1,4,2,2341,2010,2,3,2,3,2
4,1,3,2367,2019,3,3,3,2,4
1,7,5,1581,2010,1,3,2,2,3
5,2,3,1751,2010,4,3,3,3,1
7,2,1,2267,2017,4,4,1,3,4
7,2,4,2190,2018,3,4,1,3,4
1,3,5,1498,2020,1,4,1,2,2
7,3,1,1007,2019,1,3,2,3,5
7,5,3,2398,2011,5,3,1,2,2
5,3,1,1681,2016,1,4,3,2,1
4,2,2,1728,2016,1,3,1,2,3
5,6,1,2255,2018,2,3,1,3,1
5,3,5,2400,2018,5,4,2,2,1
5,2,5,1980,2010,2,3,1,2,5
1,2,3,1627,2011,4,3,3,2,3
4,7,5,981,2016,5,3,2,2,5
3,2,1,2124,2017,5,3,2,3,3
2,7,2,891,2018,3,3,3,2,5
5,3,5,2260,2016,5,4,2,2,4
1,2,4,1416,2020,2,4,2,2,2
5,1,2,870,2012,5,3,2,2,3
6,1,5,963,2014,3,3,3,2,1
6,7,5,2340,2018,1,4,1,3,1
1,2,5,1799,2014,5,4,3,3,4
5,7,1,862,2011,1,4,1,3,4
1,3,4,823,2010,5,3,3,2,1
7,2,1,834,2018,2,4,1,3,5
7,3,2,2393,2015,5,4,1,2,3
3,4,4,2276,2015,3,3,2,2,2
7,3,3,1957,2012,3,3,3,2,1
5,3,2,822,2018,5,3,2,2,2
3,5,3,2144,2020,5,3,2,2,4
7,1,4,1310,2016,2,4,3,2,5
6,4,4,1165,2019,5,4,1,3,4
1,6,1,1329,2019,5,4,2,3,2
5,2,2,926,2018,2,4,1,2,3
2,5,4,2248,2012,5,4,3,2,1
3,6,2,834,2019,3,4,1,2,5
4,4,2,1519,2019,1,4,3,3,1
3,2,1,1481,2018,5,4,3,2,1
3,1,5,2140,2018,2,3,2,3,2
4,4,2,2154,2010,1,4,1,2,1
3,1,2,1057,2018,2,3,2,2,4
2,6,2,2378,2015,4,4,3,2,5
4,4,3,2078,2018,4,3,1,2,4
6,2,1,1226,2013,5,3,1,2,2
1,3,4,1584,2012,1,3,3,2,4
4,3,3,1945,2010,5,4,3,3,2
3,4,2,912,2018,2,3,2,3,2
6,5,5,1594,2012,4,4,2,2,2
2,2,5,874,2010,3,4,2,3,5
7,7,2,1374,2016,3,3,3,2,2
7,3,1,1699,2015,4,4,3,2,2
4,5,2,1050,2017,2,4,3,3,4
2,7,5,1368,2016,2,4,1,2,4
1,7,5,1193,2017,3,4,2,3,1
5,2,4,1828,2011,5,3,1,2,4
3,7,5,1566,2016,4,4,2,3,1
4,5,2,2244,2011,4,4,2,2,5
4,2,1,1653,2013,5,4,3,2,2
1,2,3,2175,2013,2,3,3,3,5
6,3,1,1065,2015,4,4,1,3,2
1,5,2,958,2011,2,4,1,3,3
2,4,1,1501,2011,5,3,1,3,1
3,5,3,1660,2018,3,3,3,2,2
7,6,5,2349,2019,4,3,3,3,1
4,6,1,1635,2011,3,3,3,3,3
3,3,3,2350,2019,5,3,2,2,4
2,3,4,2272,2018,4,4,1,3,3
3,2,3,1756,2013,4,4,1,2,5
7,5,3,1185,2014,5,4,2,2,2
7,6,1,1207,2013,4,3,3,3,3
6,2,4,1271,2014,4,3,1,2,2
1,3,3,1099,2013,4,4,3,3,3
3,5,3,1137,2018,1,4,2,2,3
3,5,4,2246,2014,3,3,1,3,4
3,5,4,1845,2019,1,4,3,3,3
2,4,4,1642,2019,4,4,2,3,5
1,3,3,1679,2018,2,3,3,2,5
6,6,4,1471,2018,4,3,3,2,2
4,6,2,2142,2018,1,4,3,3,3
5,5,1,982,2011,4,3,3,3,3
3,6,4,1535,2014,1,4,3,2,2
4,2,2,1292,2011,1,3,3,2,3
7,1,3,1933,2015,3,3,3,3,2
5,5,1,2202,2010,2,4,3,3,2
7,2,2,2042,2019,3,4,2,2,4
5,5,1,2281,2011,3,3,2,2,1
6,2,5,1750,2016,3,4,2,3,1
5,7,5,1466,2012,1,4,2,2,2
7,6,3,803,2011,2,4,2,3,2
7,5,1,1561,2014,3,3,3,3,2
4,2,4,1536,2014,5,4,1,3,5
2,4,4,1995,2014,1,3,3,2,2
4,1,2,2243,2017,2,4,1,3,5
5,2,2,2382,2015,3,4,1,3,5
4,7,1,1452,2011,5,4,2,2,1
2,1,2,976,2020,5,4,2,3,1
1,5,4,1724,2016,1,3,3,3,1
3,3,4,958,2016,3,4,3,2,1
1,2,1,2079,2015,2,4,3,2,1
4,2,2,1770,2010,4,3,3,3,3
1,2,5,1875,2012,3,3,3,3,3
5,6,2,1130,2010,4,4,1,3,4
5,1,4,2041,2013,1,3,2,2,1
5,4,3,1858,2019,3,3,2,2,1
1,7,3,920,2011,4,3,1,3,3
1,7,1,969,2017,3,4,2,2,5
7,7,5,1972,2014,1,4,3,2,2
3,4,3,847,2018,2,3,2,3,2
7,2,5,1906,2016,2,3,2,2,5
3,4,4,963,2017,2,4,1,3,1
1,5,2,841,2016,3,4,3,3,1
7,2,2,2288,2017,4,4,3,2,1
5,1,4,1423,2013,4,4,2,2,3
2,7,2,1074,2013,5,3,2,2,3
1,1,4,1231,2011,1,3,2,2,4
3,5,3,896,2015,2,3,2,3,4
5,5,3,1829,2019,5,4,3,2,3
6,6,2,1077,2017,3,4,2,2,5
6,2,4,1040,2012,3,3,1,2,1
3,6,4,1194,2012,4,4,1,2,3
5,3,5,1919,2020,3,4,2,3,1
4,3,4,1776,2016,3,3,1,2,5
6,1,4,1377,2016,4,4,2,3,1
7,3,1,1589,2010,5,4,3,2,4
4,5,3,2172,2020,3,4,3,3,2
3,2,5,1895,2016,5,3,2,2,2
3,3,1,987,2015,4,4,2,3,3
1,7,2,852,2016,4,4,2,2,3
7,6,1,865,2019,5,3,1,3,1
4,2,5,2324,2016,4,3,2,2,5
4,2,4,1649,2019,2,4,3,2,5
7,7,2,2363,2014,4,4,3,3,2
1,3,1,1775,2015,2,3,2,2,4
2,7,3,1084,2017,2,3,3,2,2
3,6,4,1937,2012,5,3,2,2,1
5,5,3,857,2010,5,4,3,3,3
1,5,4,2175,2013,2,3,3,3,3
2,7,5,1154,2013,2,4,3,2,3
7,7,2,1508,2016,4,4,2,2,3
2,2,5,1836,2018,4,3,1,3,5
2,6,5,888,2020,1,3,1,3,5
3,1,2,2033,2019,5,3,3,2,3
5,5,1,1895,2015,3,3,1,2,4
7,4,2,1844,2014,5,4,2,3,4
1,6,1,2230,2019,4,4,2,2,5
3,5,2,1622,2011,2,3,2,2,4
3,5,3,2015,2013,4,3,3,2,1
2,6,5,825,2015,2,4,3,2,3
6,2,5,2231,2010,2,3,1,2,1
5,4,2,1827,2017,4,3,1,2,1
3,7,2,904,2015,3,4,2,3,4
5,4,2,921,2014,3,3,1,3,1
5,1,3,1256,2012,1,4,2,3,5
7,7,5,1354,2016,3,3,1,3,4
6,2,1,1258,2010,3,4,1,2,5
5,4,2,2235,2017,3,4,2,2,3
2,4,4,884,2017,1,4,3,3,4
7,3,5,1648,2017,2,4,3,2,5
6,6,3,1384,2016,5,4,2,3,5
6,5,1,1864,2010,2,3,1,3,3
2,6,5,1609,2011,5,3,1,3,3
6,5,3,1819,2013,5,3,3,2,4
7,2,4,1705,2015,5,3,3,3,4
